ticker,yearReport,lengthReport,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Goodwill,Budget sources and other funds,Investment and development funds (Bn. VND),Convertible bonds (Bn. VND),Balances with the SBV,Placements with and loans to other credit institutions,"Trading Securities, net",Trading Securities,Provision for diminution in value of Trading Securities,Derivatives and other financial liabilities,"Loans and advances to customers, net",Loans and advances to customers,Less: Provision for losses on loans and advances to customers,Investment Securities,Available-for Sales Securities,Held-to-Maturity Securities,Less: Provision for diminution in value of investment securities,Investments in associate companies,Less: Provision for diminuation in value of long term investments,Tangible fixed assets,Intagible fixed assets,Other Assets,Due to Gov and borrowings from SBV,Deposits and borrowings from other credit institutions,Deposits from customers,_Derivatives and other financial liabilities,"Funds received from Gov, international and other institutions",Convertible bonds/CDs and other valuable papers issued,Other liabilities,Capital,Reserves,Foreign Currency Difference reserve,Investment in joint ventures,Difference upon Assets Revaluation,Minority Interest
MSN,2018,3,13466352000000.0,4954786000000,607148000000.0,2223589000000.0,4902502000000.0,778327000000.0,51348925000000.0,0.0,28592088000000,0.0,14863410000000,3838955000000.0,64815277000000,42542446000000,13819759000000.0,28722687000000.0,22272831000000,22272831000000.0,-9426958000000.0,15073116000000,4653265000000,64815277000000,831288000000.0,0.0,4913588000000.0,0.0,11631495000000.0,11631495000000,26756433000000.0,880160000000.0,7545888000000.0,547660000000.0,3047012000000.0,21646000000,1373596000000.0,1373596000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2018,2,13272415000000.0,5518646000000,579348000000.0,1519957000000.0,4943605000000.0,710859000000.0,50881027000000.0,0.0,29072980000000,0.0,14421882000000,3899982000000.0,64153442000000,42136814000000,13525686000000.0,28611128000000.0,22016628000000,22016628000000.0,-9426958000000.0,14470571000000,5001706000000,64153442000000,507154000000.0,0.0,4952422000000.0,0.0,11631495000000.0,11631495000000,26628155000000.0,220309000000.0,8105077000000.0,575780000000.0,3046666000000.0,21646000000,1349073000000.0,1349073000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2018,1,13162975000000.0,4391061000000,1153648000000.0,2108580000000.0,4908140000000.0,601546000000.0,48645033000000.0,96400000000.0,29273029000000,0.0,11859535000000,3879889000000.0,61808008000000,42228075000000,14564688000000.0,27663387000000.0,19579933000000,19579933000000.0,-9426958000000.0,12361390000000,4731474000000,61808008000000,329559000000.0,0.0,4920140000000.0,0.0,11573740000000.0,11573740000000,25655385000000.0,217603000000.0,8942030000000.0,603901000000.0,3011891000000.0,21646000000,1353384000000.0,1449784000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2017,4,15144937000000.0,7417111000000,640069000000.0,2247100000000.0,4333097000000.0,507560000000.0,48383585000000.0,96400000000.0,29829534000000,0.0,11338355000000,3923734000000.0,63528522000000,43303327000000,15532987000000.0,27770340000000.0,20225195000000,20225195000000.0,-9426958000000.0,12350048000000,5388482000000,63528522000000,277698000000.0,0.0,4347552000000.0,0.0,11573740000000.0,11573740000000,25630003000000.0,240945000000.0,9166273000000.0,632021000000.0,2990882000000.0,21646000000,1357561000000.0,1453961000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2017,3,15102219000000.0,4765527000000,1670813000000.0,3792581000000.0,4392711000000.0,480587000000.0,50995654000000.0,350000000000.0,28873382000000,0.0,13461529000000,3912915000000.0,66097873000000,41031792000000,12451541000000.0,28580251000000.0,25066081000000,25066081000000.0,-9426958000000.0,10725601000000,5977272000000,66097873000000,401359000000.0,1299700000000.0,4411454000000.0,0.0,11573740000000.0,11573740000000,26399183000000.0,534227000000.0,6748932000000.0,660142000000.0,2961548000000.0,21646000000,1382045000000.0,1732045000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2017,2,14938171000000.0,6034414000000,631855000000.0,2591568000000.0,5245554000000.0,434780000000.0,50539998000000.0,350300000000.0,29261084000000,0.0,12910875000000,3894721000000.0,65478169000000,41506876000000,13493340000000.0,28013536000000.0,23971293000000,23971293000000.0,-9426958000000.0,10000056000000,5707891000000,65478169000000,458270000000.0,299400000000.0,5265502000000.0,0.0,11474964000000.0,11474964000000,25816180000000.0,206081000000.0,8220532000000.0,688262000000.0,2894743000000.0,21646000000,1403394000000.0,1753694000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2017,1,17279459000000.0,7047714000000,1655836000000.0,2312501000000.0,5884099000000.0,379309000000.0,50324080000000.0,519700000000.0,29292871000000,0.0,12565339000000,3879360000000.0,67603539000000,47028003000000,12322024000000.0,34705979000000.0,20575536000000,20575536000000.0,-9426958000000.0,7252588000000,5062269000000,67603539000000,451737000000.0,0.0,5902215000000.0,0.0,11474964000000.0,11474964000000,32489820000000.0,281369000000.0,7016210000000.0,716383000000.0,2842861000000.0,21646000000,1455302000000.0,1975164000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2016,4,22876206000000.0,13148938000000,1771012000000.0,2277055000000.0,5389531000000.0,289670000000.0,50162832000000.0,369700000000.0,29821492000000,0.0,12240702000000,3927344000000.0,73039038000000,52726413000000,17898443000000.0,34827970000000.0,20312625000000,20312625000000.0,-9426958000000.0,7015545000000,5036469000000,73039038000000,283315000000.0,0.0,5416696000000.0,0.0,7680757000000.0,7680757000000,32472398000000.0,86812000000.0,8618340000000.0,744503000000.0,2869569000000.0,21646000000,1447367000000.0,1817067000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2016,3,23024693000000.0,11723007000000,3351342000000.0,2217130000000.0,5395832000000.0,337382000000.0,50154501000000.0,789700000000.0,29320770000000,0.0,11968166000000,3728806000000.0,73179194000000,49828370000000,15910020000000.0,33918350000000.0,23350824000000,23350824000000.0,-9426958000000.0,8460188000000,7530291000000,73179194000000,463023000000.0,0.0,5410854000000.0,0.0,7560757000000.0,7560757000000,31537630000000.0,125221000000.0,9632991000000.0,0.0,2734028000000.0,21646000000,1435627000000.0,2225327000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2016,2,18542478000000.0,8540118000000,3417137000000.0,2266512000000.0,3972630000000.0,346081000000.0,49907024000000.0,675700000000.0,26665864000000,0.0,11660141000000,3682278000000.0,68449502000000,45321777000000,13407243000000.0,31914534000000.0,23127725000000,23127725000000.0,-9426958000000.0,7933692000000,7429128000000,68449502000000,333579000000.0,0.0,3993108000000.0,0.0,7560757000000.0,7560757000000,29525003000000.0,122071000000.0,7407257000000.0,0.0,2654395000000.0,21646000000,1424863000000.0,2100563000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2016,1,18304148000000.0,4686894000000,6991548000000.0,2323051000000.0,3669695000000.0,632960000000.0,49199580000000.0,909700000000.0,26989015000000,0.0,10885526000000,3291412000000.0,67503728000000,43969571000000,12211221000000.0,31758350000000.0,23534157000000,23534157000000.0,-9251415000000.0,7240563000000,8446724000000,67503728000000,466942000000.0,0.0,3675204000000.0,0.0,7467179000000.0,7467179000000,29368298000000.0,65458000000.0,6752499000000.0,801236000000.0,2254991000000.0,1624517000000,1451622000000.0,2361322000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2015,4,16709473000000.0,8324476000000,293990000000.0,3126527000000.0,4417969000000.0,546511000000.0,55140227000000.0,8563114000000.0,26998134000000,0.0,9144883000000,3085036000000.0,71849700000000,44740654000000,15005196000000.0,29735458000000.0,27109046000000,27109046000000.0,-9045049000000.0,8561380000000,10494430000000,71849700000000,872866000000.0,762400000000.0,4434592000000.0,0.0,7467179000000.0,7467179000000,27253112000000.0,139989000000.0,8366625000000.0,828677000000.0,2042622000000.0,21646000000,1869025000000.0,10432139000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2015,3,17607864000000.0,7332367000000,1591406000000.0,3691963000000.0,4480974000000.0,511154000000.0,51482557000000.0,7029614000000.0,24910962000000,0.0,9024626000000,3115251000000.0,69090421000000,43679048000000,13139227000000.0,30539821000000.0,25411373000000,25411373000000.0,-9045049000000.0,7643148000000,9714989000000,69090421000000,1278892000000.0,0.0,4502436000000.0,0.0,7467179000000.0,7467179000000,28009786000000.0,215675000000.0,7417989000000.0,1064965000000.0,1843455000000.0,21646000000,1652223000000.0,8681837000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2015,2,21069797000000.0,9555419000000,2067123000000.0,3401451000000.0,5620574000000.0,425230000000.0,50228852000000.0,6830337000000.0,24841010000000,0.0,8901247000000,3252252000000.0,71298649000000,45347411000000,12482972000000.0,32864439000000.0,25951238000000,25951238000000.0,-9045049000000.0,7411355000000,10595687000000,71298649000000,972338000000.0,0.0,5651811000000.0,0.0,7358081000000.0,7358081000000,30386060000000.0,182830000000.0,6466831000000.0,1097879000000.0,1937973000000.0,21646000000,1436938000000.0,8286158000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2015,1,12321130000000.0,4750081000000,1417703000000.0,3825404000000.0,1979655000000.0,348287000000.0,36868449000000.0,0.0,24401159000000,0.0,8848432000000,1211173000000.0,49189579000000,27209961000000,8272584000000.0,18937377000000.0,15020066000000,15020066000000.0,-9045049000000.0,7075870000000,0,49189579000000,478020000000.0,0.0,2014734000000.0,1064000000.0,7358081000000.0,7358081000000,17327342000000.0,90375000000.0,4904645000000.0,0.0,1078410000000.0,144050000000,1476994000000.0,1476994000000.0,930691000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2014,4,16428327000000.0,5166415000000,4042212000000.0,5176907000000.0,1604854000000.0,437939000000.0,36536773000000.0,0.0,24064527000000,0.0,8745176000000,1546918000000.0,52965100000000,31039961000000,11796756000000.0,19243205000000.0,15016083000000,15016083000000.0,97703000000.0,7071887000000,0,52965100000000,341231000000.0,0.0,1627172000000.0,50643000000.0,7358081000000.0,7358081000000,17521970000000.0,35786000000.0,6042278000000.0,0.0,1369592000000.0,147650000000,1387798000000.0,1387798000000.0,792354000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2014,3,9320040000000.0,2897335000000,2762876000000.0,1516985000000.0,1779454000000.0,363390000000.0,37342268000000.0,0.0,22236147000000,0.0,11235575000000,3025802000000.0,46662308000000,24602383000000,7026002000000.0,17576381000000.0,14331170000000,14331170000000.0,97703000000.0,6039500000000,0,46662308000000,396850000000.0,0.0,1789533000000.0,43858000000.0,7358081000000.0,7358081000000,16112553000000.0,60815000000.0,3342801000000.0,0.0,2782698000000.0,147650000000,1958000000.0,1958000000.0,842786000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2014,2,9011832000000.0,5160730000000,283300000000.0,1522663000000.0,1631769000000.0,413370000000.0,36459339000000.0,0.0,21492846000000,0.0,10771961000000,3071008000000.0,45471171000000,23690979000000,6068695000000.0,17622284000000.0,14264299000000,14264299000000.0,97703000000.0,6012052000000,0,45471171000000,344098000000.0,0.0,1645582000000.0,81469000000.0,7349113000000.0,7349113000000,16198953000000.0,21480000000.0,2250081000000.0,0.0,2829957000000.0,52600000000,712452000000.0,712452000000.0,411072000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2014,1,10120903000000.0,4608179000000,2634166000000.0,1342622000000.0,1294439000000.0,241497000000.0,36133694000000.0,0.0,21437730000000,0.0,10736783000000,3010456000000.0,46254597000000,22880197000000,6657669000000.0,16222528000000.0,14790019000000,14790019000000.0,97703000000.0,6250773000000,0,46254597000000,429439000000.0,0.0,1314404000000.0,61886000000.0,7349113000000.0,7349113000000,14820179000000.0,75255000000.0,3474995000000.0,0.0,2814771000000.0,3600000000,524629000000.0,524629000000.0,424096000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2013,4,11199004000000.0,5698563000000,3287000000000.0,975138000000.0,1070709000000.0,167594000000.0,35290281000000.0,0.0,23121365000000,0.0,10759698000000,959035000000.0,46489285000000,23237638000000,9974373000000.0,13263265000000.0,14947157000000,14947157000000.0,-8295553000000.0,6335920000000,0,46489285000000,360236000000.0,0.0,1091775000000.0,38370000000.0,7349113000000.0,7349113000000,12067096000000.0,22163000000.0,6635910000000.0,0.0,403353000000.0,3600000000,450183000000.0,450183000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2013,3,9932804000000.0,6115293000000,1335000000000.0,1037624000000.0,1218101000000.0,226786000000.0,34064192000000.0,0.0,21868364000000,0.0,10819198000000,524723000000.0,43996996000000,22303796000000,7172597000000.0,15131199000000.0,12630761000000,12630761000000.0,-8537939000000.0,6160833000000,0,43996996000000,511154000000.0,0.0,1231157000000.0,55062000000.0,7051409000000.0,7051409000000,13994397000000.0,12653000000.0,4413398000000.0,0.0,399337000000.0,3600000000,401764000000.0,401764000000.0,450143000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2013,2,8580593000000.0,6342240000000,0.0,1010328000000.0,1016211000000.0,211814000000.0,32943856000000.0,0.0,20781630000000,0.0,11246795000000,188416000000.0,41524449000000,18821473000000,5879333000000.0,12942140000000.0,15268626000000,15268626000000.0,1721824000000.0,6046204000000,0,41524449000000,548368000000.0,0.0,1026127000000.0,49088000000.0,7051409000000.0,7051409000000,11176198000000.0,9937000000.0,3304195000000.0,0.0,106054000000.0,369100000000,263848000000.0,263848000000.0,463167000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2013,1,9315114000000.0,6858276000000,287000000000.0,1235590000000.0,787265000000.0,146983000000.0,31304797000000.0,0.0,19098065000000,0.0,11735998000000,196551000000.0,40619911000000,18528663000000,5551360000000.0,12977303000000.0,15527440000000,15527440000000.0,1721824000000.0,5926268000000,0,40619911000000,625311000000.0,0.0,798428000000.0,17247000000.0,6872801000000.0,6872801000000,11274640000000.0,13672000000.0,2697152000000.0,0.0,92204000000.0,802779000000,32669000000.0,32669000000.0,241514000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSN,2010,4,4648938000000.0,3394574000000,490000000000.0,328756000000.0,289342000000.0,146266000000.0,16272988000000.0,0.0,8060734000000,568000000.0,8095302000000,112812000000.0,20921926000000,8267656000000,3241119000000.0,5026537000000.0,11019149000000,11019149000000.0,0.0,3066108000000,0,20921926000000,90121000000.0,0.0,295689000000.0,16997000000.0,5152723000000.0,5152723000000,5015751000000.0,10768000000.0,874824000000.0,0.0,70771000000.0,0,0.0,0.0,3572000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPT,2025,4,58102970741619.0,10540181640920,29612986737440.0,14400800569076.0,2167188682919.0,1381813111264.0,29986651038243.0,5278733014.0,17330033606586,,4737863994182,5749495414786.0,88089621779862,44338155487272,41552785100161.0,2785370387111.0,43751466292590,43748716292590.0,3499547369952.0,14324284500434,7265098386273,88089621779862,915176652285.0,9195910819.0,2250812490757.0,0.0,17035071210000.0,17035071210000,1903789988184.0,761332738428.0,19169697497955.0,1015730266161.0,4200230383066.0,3823762975906,611435814893.0,564342065270.0,0.0,2750000000.0,1556932891952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPT,2025,3,53632976863548.0,9853512731370,27125585559832.0,13077014449004.0,2050315910017.0,1526548213325.0,29105328066901.0,4847000537.0,16990519914677,,3982982376038,5915455046818.0,82738304930449,39907781019976,36285959995924.0,3621821024052.0,42830523910473,42827773910473.0,3499547369952.0,13905342142939,7039652215035,82738304930449,801251699142.0,45227471491.0,2134346913983.0,0.0,17035071210000.0,17035071210000,2681435422290.0,889386954751.0,16906417104678.0,1175980649927.0,4112639286448.0,3467604969734,624504027254.0,576978545154.0,0.0,2750000000.0,1237865469600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPT,2025,2,52711179992741.0,10019630995136,26619399709978.0,12525313635530.0,2074111218172.0,1472724433925.0,28554895462630.0,5262117035.0,16736349598106,,3814048381835,5696418377281.0,81266075455371,41393292129716,37683199470884.0,3710092658832.0,39872783325655,39870033325655.0,3445303270339.0,13754755729692,6569531877020,81266075455371,806039137690.0,10069852326.0,2157814116939.0,0.0,14813301220000.0,14813301220000,2739611909827.0,832680973164.0,20297311111107.0,1157563156639.0,3961673550929.0,3489039064306,602496864928.0,555386499326.0,0.0,2750000000.0,1153142943064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPT,2025,1,46075510989597.0,6755645214252,23768377985785.0,11997831491115.0,2107939084995.0,1445717213450.0,27922162132192.0,3234647419.0,15548353983782,,3526503466795,5600891937741.0,73997673121789,36101018424847,33917117422503.0,2183901002344.0,37896654696942,37893904696942.0,1929012703454.0,13205526456323,5822598933827,73997673121789,654479702711.0,9757907901.0,2238873166859.0,0.0,14710691830000.0,14710691830000,987681080191.0,601277867861.0,18320209599285.0,1066102117874.0,3785638253320.0,3422494535673,482857117398.0,433719282180.0,0.0,2750000000.0,2071074307101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPT,2024,4,45535942846453.0,9315440438884,21785213686808.0,11381523992803.0,1856756949030.0,1197007778928.0,26464052832167.0,2509722351.0,14816131186204,,3318095237260,5438413518284.0,71999995678620,36272455573820,34836184067740.0,1436271506080.0,35727540104800,35724790104800.0,1929012703454.0,11030528671431,5933309621004,71999995678620,610379845664.0,9808117590.0,1990224486513.0,0.0,14710691830000.0,14710691830000,501115537075.0,562066755666.0,14446238451323.0,1097458206678.0,3765187625417.0,3393737969842,381508926294.0,331646166008.0,0.0,2750000000.0,2033289141535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPT,2024,3,42605105704316.0,7935632407357,19442595123064.0,11875150699489.0,2059110974322.0,1292616500084.0,24976481427066.0,897416719.0,14439270982491,,3214141461080,5501511121171.0,67581587131382,32217402904957,30969636903539.0,1247766001418.0,35364184226425,35361434226425.0,1928079706361.0,11263802921306,5671387531825,67581587131382,566097011978.0,33543915000.0,2193960954794.0,0.0,14604480660000.0,14604480660000,478259485405.0,561493915003.0,14167809581083.0,1434724678776.0,3447179472476.0,3127281986657,398299567069.0,346824501151.0,0.0,2750000000.0,1785871347912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPT,2024,2,40835231143696.0,6836262549195,19916062543669.0,10992515047452.0,1883517781683.0,1206873221697.0,24451014484828.0,298168000.0,14177576187762,,3095902850581,5386582674862.0,65286245628524,32549802380215,31353291224627.0,1196511155588.0,32736443248309,32733693248309.0,1928079706361.0,9178029915429,5250105319906,65286245628524,599121868182.0,18634400000.0,2020867809584.0,0.0,14604480660000.0,14604480660000,478494331122.0,773964458511.0,16024050830233.0,1479792163477.0,3317231255111.0,2957192860629,367722195710.0,315647881073.0,0.0,2750000000.0,1689800219262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPT,2024,1,37679149034489.0,6341457504996,18230159723426.0,10054871366217.0,1856403641469.0,1196256798381.0,24345556013940.0,0.0,13814237251681,,3415559155234,5366724357153.0,62024705048429,30297604017265,29033182945777.0,1264421071488.0,31727101031164,31724351031164.0,1928079706361.0,10478838767447,4892732884725,62024705048429,628462570207.0,657520000.0,1996597949120.0,0.0,12699688750000.0,12699688750000,525148987126.0,663830151912.0,15984086694338.0,1611723437032.0,3291841329838.0,2949336301696,372045169185.0,319672686548.0,0.0,2750000000.0,1626776630590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPT,2023,4,36709543350385.0,8279156683221,16104205358010.0,9533935053243.0,1593411075233.0,1198835180678.0,23615732701547.0,0.0,13643232649898,,3367402312269,5042420397778.0,60325276051932,30376921097518,29667280422306.0,709640675212.0,29948354954414,29945604954414.0,1928602158147.0,8679208502528,4958194500693,60325276051932,348405863076.0,515430000.0,1724956924671.0,0.0,12699688750000.0,12699688750000,208074996962.0,602100022731.0,13837894474107.0,1283790079129.0,3389945901107.0,2830355013038,299779688236.0,247407205599.0,0.0,2750000000.0,1559995344872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPT,2023,3,39531943273981.0,7153625069795,19618195845890.0,9819319720327.0,1757547511785.0,1183255126184.0,22580733074663.0,582878037.0,13261738918834,,3223296628954,4529333425055.0,62112676348644,33707020718946,33050415339821.0,656605379125.0,28405655629698,28402905629698.0,1179064868147.0,8388775579103,4771571633243,62112676348644,419601591333.0,50546966120.0,1896440753051.0,0.0,12699688750000.0,12699688750000,172070230363.0,501875085943.0,18937892531470.0,755457584159.0,3426793863558.0,2562675236710,289197032318.0,237407427718.0,0.0,2750000000.0,1278251861087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
